Schedule_ID,Run_ID,W,H,DZ_mm,Err_mean_mm,Err_P1P2_mm,Err_P3P4_mm,Err_P5P6_mm,Err_P7P8_mm
202511201026498856,004,0,10,1778.0,16.64643700000002,6.191268000000036,2.580504000000019,24.31960200000003,33.49437399999999
202511201026498854,004,0,10,1804.0,31.739667249999997,12.710201000000097,15.120533999999907,61.77382499999999,37.354108999999994
202511201026498863,004,0,10,1650.0,48.28104375000001,68.75449000000003,64.087582,32.58709099999999,27.69501200000002
202511271034602746,004,0,10,1102.0,37.62601725000002,47.07036500000004,56.019731999999976,32.24705600000004,15.166916000000015
202511201026498860,004,0,10,1704.0,58.88532175,91.90698999999995,81.37157900000011,29.404946999999993,32.85777099999996
202511201026498857,004,0,10,1759.0,16.329388749999964,3.4842100000000755,3.1861169999999674,33.64827799999989,24.998949999999923
202511270905601476,004,0,10,3801.0,22.511752,15.336696000000074,28.220800999999938,38.10826199999997,8.381249000000025
202511270905601473,004,0,10,3800.0,24.445412249999976,20.414048999999977,0.40320199999996476,47.089518,29.874879999999962
202511270905601478,004,0,10,1155.0,18.289342999999946,12.038340999999946,28.83518099999992,18.698279999999954,13.585569999999962
202511270905601472,004,0,10,3800.0,23.04012800000001,6.961904000000004,30.51787300000001,31.209543000000053,23.471191999999974
202511201026498859,004,0,10,1725.0,15.908848749999947,0.4710099999999784,1.6700969999999415,37.33358599999997,24.1607019999999
202511201026498861,004,0,10,1679.0,51.52612574999998,74.93281499999989,66.70605,31.82276300000001,32.642875000000004
202511201026498862,004,0,10,1665.0,25.747054750000018,15.600862000000006,18.139263000000028,35.237661,34.010433000000035
202511201026498853,004,0,10,1856.0,44.853027749999995,43.220597999999995,47.43058399999995,77.374686,11.386243000000036
202511270905601475,005,0,10,3801.0,15.18657324999998,17.051999999999907,7.838167999999996,18.722972000000027,17.133152999999993
202511270905601474,005,0,10,3800.0,38.863741499999975,51.516074,65.57201799999996,19.44961699999999,18.91725699999995
202511201026498852,005,0,10,1842.0,21.962158250000073,13.017166000000088,10.834399000000076,33.90855600000009,30.088512000000037
202511201026498851,005,0,10,1849.0,22.139102500000007,28.66048599999999,21.499499000000014,19.817432000000053,18.57899299999997
202511201026498858,005,0,10,1736.0,40.788711250000034,22.488828000000012,41.13568600000008,51.24448800000005,48.285843
202511270905601477,005,0,10,1138.0,6.95601425000001,0.4003869999999097,15.279590000000098,4.878912000000014,7.265168000000017
202511201026498856,005,0,10,1778.0,16.64643700000002,6.191268000000036,2.580504000000019,24.31960200000003,33.49437399999999
202511201026498854,005,0,10,1804.0,31.739667249999997,12.710201000000097,15.120533999999907,61.77382499999999,37.354108999999994
202511201026498863,005,0,10,1650.0,48.07732924999999,68.32334400000002,63.689655000000016,32.671708999999964,27.624608999999964
202511271034602746,005,0,10,1102.0,37.62601725000002,47.07036500000004,56.019731999999976,32.24705600000004,15.166916000000015
202511201026498860,005,0,10,1704.0,58.86575675,91.8673859999999,81.33313900000007,29.460195999999996,32.802306000000044
202511201026498857,005,0,10,1759.0,16.3312545,3.549430999999913,3.120924000000059,33.49234999999999,25.16231300000004
202511270905601476,005,0,10,3801.0,22.511752,15.336696000000074,28.220800999999938,38.10826199999997,8.381249000000025
202511270905601473,005,0,10,3800.0,24.445411999999976,20.414048999999977,0.40320199999996476,47.089518,29.874878999999964
202511270905601478,005,0,10,1155.0,18.281675750000005,12.022574000000077,28.819938999999977,18.736485000000016,13.54770499999995
202511270905601472,005,0,10,3800.0,22.99743725000002,6.876080000000002,30.434117000000015,31.43761900000004,23.241933000000017
202511201026498859,005,0,10,1725.0,15.91116199999999,0.4753419999999551,1.6750070000000505,37.31052599999998,24.183772999999974
202511201026498861,005,0,10,1679.0,51.51936875000001,74.91902000000005,66.69268499999998,31.82338100000004,32.64238899999998
202511201026498862,005,0,10,1665.0,25.89898199999999,15.920912999999928,18.434265000000096,35.019870999999966,34.22087899999997
202511201026498853,005,0,10,1856.0,44.853039249999995,43.22060899999997,47.43059600000004,77.37456299999997,11.386389000000008
202511270905601475,003,0,10,3801.0,15.182479249999943,17.044300999999905,7.830580999999938,18.66396999999995,17.19106499999998
202511270905601474,003,0,10,3800.0,38.84658325000001,51.480511999999976,65.53760499999999,19.530737000000045,18.83747900000003
202511201026498852,003,0,10,1842.0,21.96169450000002,13.015398000000005,10.832670000000007,33.83363200000008,30.165077999999994
202511201026498851,003,0,10,1849.0,22.157587750000005,28.69750799999997,21.535353999999984,19.747007000000053,18.65048200000001
202511201026498858,003,0,10,1736.0,40.788711250000034,22.488828000000012,41.13568600000008,51.24448800000005,48.285843
202511270905601477,003,0,10,1138.0,6.956013999999982,0.4003869999999097,15.279588999999987,4.878912000000014,7.265168000000017
202511201026498856,003,0,10,1778.0,16.64643700000002,6.191268000000036,2.580504000000019,24.31960200000003,33.49437399999999
202511201026498854,003,0,10,1804.0,31.739667749999995,12.710201999999981,15.120535000000018,61.77382399999999,37.35410999999999
202511201026498863,003,0,10,1650.0,48.245284500000025,68.676195,64.01674500000001,32.58086100000003,27.707337000000052
202511271034602746,003,0,10,1102.0,37.62601725000002,47.07036500000004,56.019731999999976,32.24705600000004,15.166916000000015
202511201026498860,003,0,10,1704.0,58.865756499999975,91.8673859999999,81.33313900000007,29.460195999999996,32.80230499999993
202511201026498857,003,0,10,1759.0,16.3312545,3.549430999999913,3.120924000000059,33.49234999999999,25.16231300000004
202511270905601476,003,0,10,3801.0,22.511752,15.336696000000074,28.220800999999938,38.10826199999997,8.381249000000025
202511270905601473,003,0,10,3800.0,24.41071924999997,20.344025999999985,0.3362059999999474,47.01731199999995,29.945333000000005
202511270905601478,003,0,10,1155.0,18.281675750000005,12.022574000000077,28.819938999999977,18.736485000000016,13.54770499999995
202511270905601472,003,0,10,3800.0,23.038022000000012,6.95626100000004,30.51243700000009,31.15018699999996,23.533202999999958
202511201026498859,003,0,10,1725.0,15.911162250000018,0.4753419999999551,1.6750070000000505,37.31052700000009,24.183772999999974
202511201026498861,003,0,10,1679.0,51.519368499999985,74.91901899999993,66.69268499999998,31.82338100000004,32.64238899999998
202511201026498862,003,0,10,1665.0,25.87366374999999,15.868044000000054,18.38480299999992,35.02190399999995,34.21990400000004
202511201026498853,003,0,10,1856.0,44.853023500000006,43.22004400000003,47.430992999999944,77.46873900000003,11.292318000000023
202511270905601475,001,10,-5,3801.0,16.297728249999977,24.911292999999887,13.684801000000107,17.744204999999965,8.85061399999995
202511270905601474,001,10,-5,3800.0,25.201264500000008,26.989025999999967,40.45190100000002,16.957339000000047,16.406791999999996
202511201026498852,001,10,-5,1842.0,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498851,001,10,-5,1849.0,10.90462125000002,14.016921000000025,7.174705000000017,9.270438000000013,13.156421000000023
202511201026498858,001,10,-5,1736.0,6.407761250000021,8.155987000000096,10.88169199999993,4.929923000000031,1.6634430000000293
202511270905601477,001,10,-5,1138.0,46.32670049999999,51.71329700000001,66.47250899999995,26.930075999999985,40.190920000000006
202511201026498856,001,10,-5,1778.0,15.487523500000037,13.547982000000047,17.173663000000033,20.10977300000002,11.11867600000005
202511201026498854,001,10,-5,1804.0,14.075389000000001,18.019011999999975,15.392178999999942,12.301945000000046,10.588420000000042
202511201026498863,001,10,-5,1650.0,25.846078500000004,37.016711999999984,32.37463100000002,16.20714399999997,17.78582700000004
202511271034602746,001,10,-5,1102.0,20.216437749999983,13.002489999999966,22.24766199999999,11.211810000000014,34.40378899999996
202511201026498860,001,10,-5,1704.0,35.1088785,61.74206499999991,51.76430200000004,13.533761000000027,13.39538600000003
202511201026498857,001,10,-5,1759.0,22.544984499999998,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511270905601476,001,10,-5,3801.0,11.30974999999998,9.604436999999962,3.2818299999999,3.018997000000013,29.333736000000044
202511270905601473,001,10,-5,3800.0,16.05167425000002,35.13717799999995,15.264163000000053,12.83761000000004,0.9677460000000337
202511270905601478,001,10,-5,1155.0,11.936015499999996,14.048113999999941,30.978908000000047,1.366847000000007,1.3501929999999902
202511270905601472,001,10,-5,3800.0,7.8741085000000055,8.073722000000089,16.504478999999947,0.5537930000000415,6.364439999999945
202511201026498859,001,10,-5,1725.0,22.78211975000002,28.784413000000086,30.012424999999894,12.212564000000043,20.11907700000006
202511201026498861,001,10,-5,1679.0,27.48339999999999,43.84522399999992,35.95484299999998,17.324107000000026,12.80942600000003
202511201026498862,001,10,-5,1665.0,13.002918250000022,16.186161000000084,13.819842000000108,7.586789999999951,14.418879999999945
202511201026498853,001,10,-5,1856.0,23.849411249999974,12.389776999999981,16.380514999999946,30.331204999999954,36.29614800000002
202511270905601475,002,10,-5,3801.0,16.29036475000001,24.895907999999963,13.669675000000097,17.79934000000003,8.796535999999946
202511270905601474,002,10,-5,3800.0,25.20373850000003,26.99264100000005,40.45535800000005,16.881019000000038,16.48593599999998
202511201026498852,002,10,-5,1842.0,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498851,002,10,-5,1849.0,10.90462125000002,14.016921000000025,7.174705000000017,9.270438000000013,13.156421000000023
202511201026498858,002,10,-5,1736.0,6.408372249999985,8.208842999999888,10.831165000000055,4.99411299999997,1.5993680000000268
202511270905601477,002,10,-5,1138.0,46.32670049999999,51.71329700000001,66.47250899999995,26.930075999999985,40.190920000000006
202511201026498856,002,10,-5,1778.0,15.487523500000037,13.547982000000047,17.173663000000033,20.10977300000002,11.11867600000005
202511201026498854,002,10,-5,1804.0,14.222740499999986,18.132286000000022,15.497859999999946,12.485422999999969,10.775393000000008
202511201026498863,002,10,-5,1650.0,25.858093999999994,37.04084599999999,32.39599899999996,16.263652999999977,17.73187800000005
202511271034602746,002,10,-5,1102.0,20.19062925,12.947573000000034,22.192939000000024,11.032929999999965,34.58907499999998
202511201026498860,002,10,-5,1704.0,35.10887875,61.74206499999991,51.76430200000004,13.533761000000027,13.395387000000028
202511201026498857,002,10,-5,1759.0,22.544984499999998,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511270905601476,002,10,-5,3801.0,11.312767750000006,9.60341900000003,3.2828930000000582,3.0250109999999495,29.339747999999986
202511270905601473,002,10,-5,3800.0,16.05721349999999,35.13642200000004,15.263205999999968,12.849563999999987,0.9796619999999621
202511270905601478,002,10,-5,1155.0,11.936015249999997,14.048113999999941,30.978908000000047,1.3668460000000096,1.3501929999999902
202511270905601472,002,10,-5,3800.0,7.9170455,8.054362999999967,16.52473699999996,0.639485000000036,6.44959700000004
202511201026498859,002,10,-5,1725.0,23.000654000000026,29.2020950000001,30.419069000000036,11.584238000000028,20.79721399999994
202511201026498861,002,10,-5,1679.0,27.48339999999999,43.84522399999992,35.95484299999998,17.324107000000026,12.80942600000003
202511201026498862,002,10,-5,1665.0,13.002918250000022,16.186161000000084,13.819842000000108,7.586789999999951,14.418879999999945
202511201026498853,002,10,-5,1856.0,23.849410999999975,12.389776999999981,16.380514999999946,30.331204999999954,36.29614700000002
202511270905601475,004,10,-5,3801.0,16.293132249999985,24.901941999999963,13.675514000000021,17.753288999999995,8.841783999999961
202511270905601474,004,10,-5,3800.0,25.199992750000007,26.98639800000001,40.449400999999966,16.934923000000026,16.429249000000027
202511201026498852,004,10,-5,1842.0,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498851,004,10,-5,1849.0,10.904621500000019,14.016922000000022,7.174705000000017,9.270438000000013,13.156421000000023
202511201026498858,004,10,-5,1736.0,6.412026499999996,8.320075000000088,10.729399999999941,5.058003999999983,1.5406269999999722
202511270905601477,004,10,-5,1138.0,46.30790024999999,51.67036299999995,66.43144600000005,26.807696999999962,40.32209499999999
202511201026498856,004,10,-5,1778.0,15.487523750000037,13.547982000000047,17.17366400000003,20.10977300000002,11.11867600000005
202511201026498854,004,10,-5,1804.0,14.306467499999968,18.264629999999897,15.619987999999921,12.526831000000016,10.814421000000038
202511201026498863,004,10,-5,1650.0,25.846078500000004,37.016711999999984,32.37463100000002,16.20714399999997,17.78582700000004
202511271034602746,004,10,-5,1102.0,20.19062925,12.947573000000034,22.192939000000024,11.032929999999965,34.58907499999998
202511201026498860,004,10,-5,1704.0,35.10887875,61.74206499999991,51.76430200000004,13.533761000000027,13.395387000000028
202511201026498857,004,10,-5,1759.0,22.544984499999998,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511270905601476,004,10,-5,3801.0,11.301181749999984,9.589112999999998,3.29701399999999,3.0019969999999603,29.316602999999986
202511270905601473,004,10,-5,3800.0,16.05721324999999,35.13642200000004,15.263205999999968,12.84956299999999,0.9796619999999621
202511270905601478,004,10,-5,1155.0,11.95306050000002,14.035309000000098,30.966319999999996,1.413328999999976,1.3972840000000133
202511270905601472,004,10,-5,3800.0,8.014016999999967,8.093374999999924,16.486362999999983,0.8313719999999876,6.644957999999974
202511201026498859,004,10,-5,1725.0,22.73810875000001,28.694124999999985,29.928002000000106,12.295514000000026,20.03479399999992
202511201026498861,004,10,-5,1679.0,27.48339999999999,43.84522399999992,35.95484299999998,17.324107000000026,12.80942600000003
202511201026498862,004,10,-5,1665.0,13.002918250000022,16.186161000000084,13.819842000000108,7.586789999999951,14.418879999999945
202511201026498853,004,10,-5,1856.0,23.849411249999974,12.389776999999981,16.380514999999946,30.331204999999954,36.29614800000002
202511270905601475,005,10,-5,3801.0,16.287840750000043,24.891526000000113,13.665038000000095,17.743037999999956,8.85176100000001
202511270905601474,005,10,-5,3800.0,25.21758150000001,27.02295300000003,40.48536899999999,17.12584700000002,16.23615699999999
202511201026498852,005,10,-5,1842.0,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498851,005,10,-5,1849.0,10.904621500000019,14.016922000000022,7.174705000000017,9.270438000000013,13.156421000000023
202511201026498858,005,10,-5,1736.0,6.411312749999979,8.295110000000022,10.752136999999948,5.0172209999999495,1.5807829999999967
202511270905601477,005,10,-5,1138.0,46.30789999999996,51.67036299999995,66.43144499999994,26.807696999999962,40.32209499999999
202511201026498856,005,10,-5,1778.0,15.487523750000037,13.547982000000047,17.17366400000003,20.10977300000002,11.11867600000005
202511201026498854,005,10,-5,1804.0,13.954049000000026,17.910311999999976,15.28734200000008,12.16992300000004,10.448619000000008
202511201026498863,005,10,-5,1650.0,25.846078500000004,37.016711999999984,32.37463100000002,16.20714399999997,17.78582700000004
202511271034602746,005,10,-5,1102.0,20.216437749999983,13.002489999999966,22.24766199999999,11.211810000000014,34.40378899999996
202511201026498860,005,10,-5,1704.0,35.1088785,61.74206499999991,51.76430200000004,13.533761000000027,13.39538600000003
202511201026498857,005,10,-5,1759.0,22.544984499999998,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511270905601476,005,10,-5,3801.0,11.312767750000006,9.60341900000003,3.2828930000000582,3.0250109999999495,29.339747999999986
202511270905601473,005,10,-5,3800.0,15.996328750000004,35.10840900000005,15.234784999999988,12.758571999999958,0.8835490000000163
202511270905601478,005,10,-5,1155.0,11.936015249999997,14.048113999999941,30.978908000000047,1.3668460000000096,1.3501929999999902
202511270905601472,005,10,-5,3800.0,7.9170452500000295,8.054362000000083,16.52473699999996,0.639485000000036,6.44959700000004
202511201026498859,005,10,-5,1725.0,22.963781750000038,29.12726500000008,30.348156000000017,11.646389999999997,20.73331600000006
202511201026498861,005,10,-5,1679.0,27.48339974999999,43.84522399999992,35.95484299999998,17.324107000000026,12.809425000000033
202511201026498862,005,10,-5,1665.0,12.967502499999995,16.110879000000068,13.751371999999947,7.652288999999996,14.355469999999968
202511201026498853,005,10,-5,1856.0,23.849411249999974,12.389776999999981,16.380514999999946,30.331204999999954,36.29614800000002
202511270905601475,003,10,-5,3801.0,16.28775600000006,24.891348000000107,13.66486000000009,17.742065000000025,8.852751000000012
202511270905601474,003,10,-5,3800.0,25.20373850000003,26.99264100000005,40.45535800000005,16.881019000000038,16.48593599999998
202511201026498852,003,10,-5,1842.0,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498851,003,10,-5,1849.0,10.904621500000019,14.016922000000022,7.174705000000017,9.270438000000013,13.156421000000023
202511201026498858,003,10,-5,1736.0,6.407047750000004,8.13102200000003,10.904428999999936,4.889140999999995,1.7035990000000538
202511270905601477,003,10,-5,1138.0,46.30789999999996,51.67036299999995,66.43144499999994,26.807696999999962,40.32209499999999
202511201026498856,003,10,-5,1778.0,15.487523500000037,13.547982000000047,17.173663000000033,20.10977300000002,11.11867600000005
202511201026498854,003,10,-5,1804.0,14.117857250000014,18.0960520000001,15.454670999999962,12.323083999999994,10.597622000000001
202511201026498863,003,10,-5,1650.0,25.846078500000004,37.016711999999984,32.37463100000002,16.20714399999997,17.78582700000004
202511271034602746,003,10,-5,1102.0,20.216437749999983,13.002489999999966,22.24766199999999,11.211810000000014,34.40378899999996
202511201026498860,003,10,-5,1704.0,35.1088785,61.74206499999991,51.76430200000004,13.533761000000027,13.39538600000003
202511201026498857,003,10,-5,1759.0,22.544984499999998,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511270905601476,003,10,-5,3801.0,11.301181749999984,9.589112999999998,3.29701399999999,3.0019969999999603,29.316602999999986
202511270905601473,003,10,-5,3800.0,15.966643000000005,35.09793100000002,15.224170999999956,12.711210000000051,0.8332599999999957
202511270905601478,003,10,-5,1155.0,11.936015499999996,14.048113999999941,30.978908000000047,1.366847000000007,1.3501929999999902
202511270905601472,003,10,-5,3800.0,7.889815500000026,8.053484000000026,16.52487300000007,0.5851169999999684,6.395788000000039
202511201026498859,003,10,-5,1725.0,22.75825149999997,28.735453000000007,29.965950999999905,12.220465999999988,20.111135999999988
202511201026498861,003,10,-5,1679.0,27.48339999999999,43.84522399999992,35.95484299999998,17.324107000000026,12.80942600000003
202511201026498862,003,10,-5,1665.0,12.967502750000023,16.110879000000068,13.751373000000058,7.652288999999996,14.355469999999968
202511201026498853,003,10,-5,1856.0,23.950649250000026,12.359810000000039,16.35050799999999,30.55973300000005,36.532546000000025
202511270905601475,001,10,5,3801.0,14.818366000000026,24.56180100000006,13.577111000000059,6.126776999999947,15.007775000000038
202511270905601474,001,10,5,3800.0,20.728177250000016,27.041327000000024,40.63736700000004,6.723885999999993,8.510129000000006
202511201026498852,001,10,5,1842.0,18.38521075,17.709049999999934,19.521048000000064,22.867570999999998,13.443173999999999
202511201026498851,001,10,5,1849.0,8.825432250000006,7.691423999999984,0.6995990000000347,15.484886999999958,11.425819000000047
202511201026498858,001,10,5,1736.0,22.175348249999985,8.416723999999931,10.575945000000047,36.35919100000001,33.34953299999995
202511270905601477,001,10,5,1138.0,29.405518,17.66919800000005,32.384248999999954,27.494822,40.073803
202511201026498856,001,10,5,1778.0,15.826688750000017,14.205629000000044,17.955296999999973,11.567506000000094,19.578322999999955
202511201026498854,001,10,5,1804.0,24.55241600000005,18.232445000000098,15.611720000000105,43.485562999999956,20.879936000000043
202511201026498863,001,10,5,1650.0,24.798355750000013,37.178674,32.52110300000004,15.411793999999986,14.081852000000026
202511271034602746,001,10,5,1102.0,14.407172250000002,12.716547999999989,21.94940299999996,21.979678000000035,0.9830600000000231
202511201026498860,001,10,5,1704.0,37.13128824999998,60.99709800000005,51.03086499999995,18.31165699999997,18.185532999999964
202511201026498857,001,10,5,1759.0,24.08298650000006,27.844630000000052,34.50087600000006,25.320576000000074,8.665864000000056
202511270905601476,001,10,5,3801.0,11.477040750000015,8.606988000000001,4.143943000000036,27.49442399999998,5.662808000000041
202511270905601473,001,10,5,3800.0,27.74667850000003,35.432210000000055,15.438576000000012,36.62984300000005,23.486085000000003
202511270905601478,001,10,5,1155.0,14.460004999999995,0.47261600000001636,17.21900699999992,21.36410699999999,18.784290000000055
202511270905601472,001,10,5,3800.0,16.77183175000002,8.37767400000007,16.304980999999998,25.135950999999977,17.268721000000028
202511201026498859,001,10,5,1725.0,22.236808500000024,29.082726000000093,30.315401000000065,19.531380000000013,10.017726999999923
202511201026498861,001,10,5,1679.0,28.055391250000014,43.43176399999993,35.521719000000076,14.633600999999999,18.63448100000005
202511201026498862,001,10,5,1665.0,17.716162000000026,15.951105000000098,13.632172999999966,23.406687000000034,17.874683000000005
202511201026498853,001,10,5,1856.0,23.999787000000026,12.285056000000054,16.25219000000004,61.75053600000001,5.711365999999998
202511270905601475,002,10,5,3801.0,14.818366000000026,24.56180100000006,13.577111000000059,6.126776999999947,15.007775000000038
202511270905601474,002,10,5,3800.0,20.722055499999982,27.028554999999983,40.625046999999995,6.757986999999957,8.476632999999993
202511201026498852,002,10,5,1842.0,18.38521075,17.709049999999934,19.521048000000064,22.867570999999998,13.443173999999999
202511201026498851,002,10,5,1849.0,8.798867999999999,7.63906499999996,0.6481700000000501,15.572422999999958,11.335814000000028
202511201026498858,002,10,5,1736.0,22.174562750000007,8.356340000000046,10.633299999999963,36.282422,33.42618900000002
202511270905601477,002,10,5,1138.0,29.40551775000003,17.66919800000005,32.38424800000007,27.494822999999997,40.073802
202511201026498856,002,10,5,1778.0,15.826688750000017,14.205629000000044,17.955296999999973,11.567506000000094,19.578322999999955
202511201026498854,002,10,5,1804.0,24.770020999999986,18.683600999999953,16.027616999999964,43.793593999999985,20.57527200000004
202511201026498863,002,10,5,1650.0,24.798355500000014,37.178673,32.52110200000004,15.411795999999981,14.081851000000029
202511271034602746,002,10,5,1102.0,14.399023500000027,12.715015999999991,21.947981000000027,21.965445000000045,0.9676520000000437
202511201026498860,002,10,5,1704.0,37.13128824999998,60.99709800000005,51.03086499999995,18.31165699999997,18.185532999999964
202511201026498857,002,10,5,1759.0,24.08298650000006,27.844630000000052,34.50087600000006,25.320576000000074,8.665864000000056
202511270905601476,002,10,5,3801.0,11.475476500000013,8.601953999999978,4.148932000000059,27.49131699999998,5.659703000000036
202511270905601473,002,10,5,3800.0,27.731503250000003,35.40157599999998,15.409442000000013,36.595744999999965,23.519250000000056
202511270905601478,002,10,5,1155.0,14.416315000000026,0.3839629999999943,17.133064000000104,21.60551399999997,18.542719000000034
202511270905601472,002,10,5,3800.0,16.771345499999967,8.29134799999997,16.388590999999906,24.885526000000027,17.519916999999964
202511201026498859,002,10,5,1725.0,22.235687249999955,29.079928999999993,30.31316199999992,19.50395400000002,10.045703999999887
